id,price,price_per_guest,accommodates,room_type,neighbourhood_cleansed,minimum_nights,availability_365,estimated_occupancy_l365d,estimated_revenue_l365d,host_is_superhost,host_response_rate,host_acceptance_rate
637593745152440973,1451.0,120.91666666666669,12.0,Entire home/apt,Cuauhtémoc,1.0,250.0,156.0,226356.0,f,1.0,0.99
53311209,938.0,469.0,2.0,Private room,Miguel Hidalgo,2.0,320.0,198.0,185724.0,t,1.0,0.97
1229372086795775744,1235.0,617.5,2.0,Entire home/apt,Cuauhtémoc,1.0,81.0,114.0,140790.0,t,1.0,1.0
784114388560024305,669.0,669.0,1.0,Entire home/apt,Cuauhtémoc,2.0,171.0,6.0,4014.0,f,1.0,1.0
1095206163399157124,844.0,422.0,2.0,Entire home/apt,Cuauhtémoc,1.0,208.0,144.0,121536.0,f,0.99,1.0
25744031,1800.0,600.0,3.0,Entire home/apt,Cuauhtémoc,2.0,249.0,12.0,21600.0,f,0.9,0.96
41800618,307.0,307.0,1.0,Private room,Azcapotzalco,1.0,268.0,162.0,49734.0,f,1.0,0.95
620278642944277629,2968.0,371.0,8.0,Entire home/apt,Miguel Hidalgo,2.0,263.0,48.0,142464.0,t,1.0,1.0
49632436,900.0,300.0,3.0,Entire home/apt,Miguel Hidalgo,2.0,102.0,120.0,108000.0,f,1.0,0.98
1168174173941960570,823.0,823.0,1.0,Private room,Cuauhtémoc,1.0,269.0,24.0,19752.0,f,1.0,0.5
902860757180280640,618.0,309.0,2.0,Private room,Gustavo A. Madero,1.0,298.0,42.0,25956.0,t,1.0,0.99
591711214201677553,990.0,495.0,2.0,Entire home/apt,Miguel Hidalgo,2.0,305.0,96.0,95040.0,f,1.0,0.97
37063624,1368.0,273.6,5.0,Entire home/apt,Miguel Hidalgo,2.0,270.0,198.0,270864.0,,1.0,1.0
579180318661781089,2474.0,618.5,4.0,Entire home/apt,Cuauhtémoc,1.0,346.0,132.0,326568.0,f,0.96,0.99
948161348283351269,283.0,283.0,1.0,Private room,Cuauhtémoc,3.0,363.0,72.0,20376.0,f,1.0,0.97
962532934585152519,828.0,207.0,4.0,Entire home/apt,Cuauhtémoc,1.0,297.0,255.0,211140.0,f,0.96,0.99
18580360,5451.0,908.5,6.0,Entire home/apt,Cuauhtémoc,2.0,333.0,138.0,752238.0,t,1.0,0.99
33163431,864.0,288.0,3.0,Entire home/apt,Cuauhtémoc,4.0,125.0,240.0,207360.0,,1.0,0.99
882966705074155493,499.0,249.5,2.0,Private room,Álvaro Obregón,2.0,268.0,72.0,35928.0,t,0.97,0.99
40660950,1338.0,669.0,2.0,Entire home/apt,Cuajimalpa de Morelos,1.0,333.0,240.0,321120.0,f,0.99,1.0
51658881,996.0,996.0,1.0,Entire home/apt,Cuauhtémoc,1.0,303.0,108.0,107568.0,t,1.0,1.0
1227603887130554360,1103.0,367.6666666666667,3.0,Entire home/apt,Cuauhtémoc,4.0,43.0,192.0,211776.0,f,1.0,1.0
1263334764403668412,3554.0,710.8,5.0,Entire home/apt,Cuauhtémoc,3.0,65.0,96.0,341184.0,t,1.0,0.92
28968178,1484.0,742.0,2.0,Entire home/apt,Miguel Hidalgo,2.0,349.0,66.0,97944.0,t,1.0,0.99
763809532491120986,1560.0,780.0,2.0,Private room,Miguel Hidalgo,1.0,361.0,0.0,0.0,f,1.0,1.0
646357334828543580,1411.0,235.16666666666663,6.0,Entire home/apt,Cuauhtémoc,2.0,199.0,42.0,59262.0,t,0.9,0.98
1181284262212099875,2268.0,1134.0,2.0,Private room,Miguel Hidalgo,1.0,113.0,6.0,13608.0,t,,1.0
30324168,2360.0,472.0,5.0,Entire home/apt,Miguel Hidalgo,2.0,203.0,138.0,325680.0,t,1.0,0.91
1259478077097419510,796.0,796.0,1.0,Private room,Cuauhtémoc,1.0,359.0,246.0,195816.0,f,0.97,1.0
768129508791176230,1086.0,1086.0,1.0,Private room,Cuauhtémoc,1.0,365.0,0.0,0.0,f,0.86,0.78
32738171,611.0,152.75,4.0,Private room,Tlalpan,1.0,339.0,192.0,117312.0,t,1.0,1.0
1148047881245577424,1262.0,315.5,4.0,Entire home/apt,Cuauhtémoc,1.0,307.0,90.0,113580.0,t,1.0,1.0
1184222104319778833,2747.0,457.8333333333333,6.0,Entire home/apt,Cuauhtémoc,2.0,194.0,228.0,626316.0,f,1.0,0.99
1082661210283547070,1479.0,295.8,5.0,Entire home/apt,Miguel Hidalgo,1.0,218.0,156.0,230724.0,t,0.8,0.93
1176174292360564850,889.0,296.3333333333333,3.0,Entire home/apt,Cuauhtémoc,2.0,344.0,234.0,208026.0,f,1.0,1.0
786894281401165791,1718.0,429.5,4.0,Entire home/apt,Cuajimalpa de Morelos,2.0,273.0,60.0,103080.0,f,1.0,0.97
1070948736632596079,1955.0,488.75,4.0,Entire home/apt,Iztapalapa,1.0,270.0,30.0,58650.0,f,,0.89
934004416447747118,765.0,382.5,2.0,Private room,Coyoacán,2.0,329.0,24.0,18360.0,t,1.0,1.0
52259545,1569.0,392.25,4.0,Entire home/apt,Miguel Hidalgo,1.0,345.0,126.0,197694.0,f,1.0,0.97
24287835,1635.0,817.5,2.0,Entire home/apt,Cuauhtémoc,2.0,335.0,204.0,333540.0,t,1.0,1.0
942038054825675081,760.0,760.0,1.0,Private room,Coyoacán,1.0,269.0,0.0,0.0,f,,0.0
725340995064675521,2924.0,487.3333333333333,6.0,Entire home/apt,Miguel Hidalgo,1.0,200.0,12.0,35088.0,f,1.0,1.0
51964760,1368.0,456.0,3.0,Entire home/apt,Cuajimalpa de Morelos,2.0,316.0,54.0,73872.0,f,1.0,0.97
1034864910855290351,1040.0,520.0,2.0,Private room,Cuauhtémoc,3.0,364.0,0.0,0.0,f,0.11,0.0
1074817264585992836,1259.0,314.75,4.0,Entire home/apt,Cuauhtémoc,2.0,60.0,144.0,181296.0,t,1.0,1.0
1211566606391583637,680.0,226.66666666666663,3.0,Entire home/apt,Venustiano Carranza,1.0,365.0,78.0,53040.0,t,1.0,0.97
48594761,630.0,210.0,3.0,Private room,Cuauhtémoc,7.0,352.0,0.0,0.0,f,0.97,0.46
1098759802571363245,360.0,180.0,2.0,Private room,Coyoacán,1.0,269.0,0.0,0.0,f,0.2,0.0
792068345638499797,849.0,424.5,2.0,Private room,Benito Juárez,1.0,365.0,108.0,91692.0,,0.86,0.8
32201491,946.0,236.5,4.0,Entire home/apt,Benito Juárez,5.0,199.0,30.0,28380.0,f,1.0,0.67
568434978587109927,475.0,237.5,2.0,Private room,Benito Juárez,7.0,265.0,0.0,0.0,f,0.9,0.92
577462855618819213,1973.0,493.25,4.0,Entire home/apt,Cuauhtémoc,1.0,213.0,36.0,71028.0,t,1.0,0.99
45343834,978.0,244.5,4.0,Entire home/apt,Cuauhtémoc,1.0,350.0,84.0,82152.0,f,1.0,1.0
39409996,353.0,176.5,2.0,Entire home/apt,Tlalpan,7.0,297.0,70.0,24710.0,f,0.9,0.95
857478189716477876,982.0,140.28571428571428,7.0,Entire home/apt,Coyoacán,1.0,345.0,198.0,194436.0,f,1.0,1.0
593017453086726307,1164.0,291.0,4.0,Entire home/apt,Miguel Hidalgo,3.0,356.0,48.0,55872.0,t,1.0,0.93
39729855,585.0,292.5,2.0,Private room,Cuauhtémoc,1.0,269.0,0.0,0.0,f,,0.0
53230461,2217.0,554.25,4.0,Entire home/apt,Cuauhtémoc,2.0,321.0,78.0,172926.0,,1.0,0.99
42026184,1971.0,328.5,6.0,Entire home/apt,Miguel Hidalgo,2.0,253.0,54.0,106434.0,f,1.0,0.98
43615587,763.0,763.0,1.0,Private room,Cuauhtémoc,1.0,175.0,204.0,155652.0,t,1.0,0.82
812173707493925097,1345.0,224.16666666666663,6.0,Entire home/apt,Miguel Hidalgo,3.0,328.0,48.0,64560.0,t,0.98,1.0
765115387531216675,2500.0,625.0,4.0,Entire home/apt,Miguel Hidalgo,3.0,118.0,0.0,0.0,f,1.0,0.88
12309502,608.0,304.0,2.0,Private room,Cuauhtémoc,2.0,339.0,96.0,58368.0,t,1.0,1.0
16653182,252.0,126.0,2.0,Private room,Cuauhtémoc,2.0,267.0,0.0,0.0,f,0.38,0.0
1076251290426221590,1749.0,874.5,2.0,Entire home/apt,Cuauhtémoc,3.0,346.0,255.0,445995.0,t,1.0,1.0
1243108421337965668,1170.0,292.5,4.0,Entire home/apt,Cuauhtémoc,1.0,59.0,60.0,70200.0,t,1.0,0.94
597345832123418726,1150.0,575.0,2.0,Entire home/apt,Álvaro Obregón,1.0,7.0,0.0,0.0,f,1.0,1.0
1211590810472545330,887.0,443.5,2.0,Private room,Cuauhtémoc,1.0,177.0,96.0,85152.0,t,1.0,1.0
899920215009114016,2265.0,755.0,3.0,Entire home/apt,Miguel Hidalgo,1.0,341.0,96.0,217440.0,t,1.0,1.0
1308931698162211450,1247.0,623.5,2.0,Entire home/apt,Cuauhtémoc,1.0,258.0,6.0,7482.0,f,1.0,1.0
24334016,1190.0,238.0,5.0,Entire home/apt,Venustiano Carranza,1.0,339.0,54.0,64260.0,t,1.0,1.0
727499998388227137,1663.0,415.75,4.0,Entire home/apt,Cuauhtémoc,1.0,6.0,12.0,19956.0,t,1.0,0.99
54274850,4058.0,270.53333333333336,15.0,Entire home/apt,Cuauhtémoc,1.0,306.0,78.0,316524.0,,,
1247363955360433767,2258.0,451.6,5.0,Entire home/apt,Benito Juárez,1.0,43.0,96.0,216768.0,f,0.89,0.97
758653063299432732,641.0,160.25,4.0,Entire home/apt,Miguel Hidalgo,1.0,299.0,234.0,149994.0,f,1.0,1.0
1300786984927319534,880.0,58.66666666666666,15.0,Entire home/apt,Cuauhtémoc,1.0,263.0,84.0,73920.0,f,0.88,0.8
45566303,2859.0,476.5,6.0,Entire home/apt,Benito Juárez,2.0,129.0,210.0,600390.0,t,1.0,0.98
1210254621865964740,1672.0,278.6666666666667,6.0,Entire home/apt,Cuauhtémoc,1.0,289.0,84.0,140448.0,f,1.0,1.0
50416695,806.0,403.0,2.0,Entire home/apt,Cuauhtémoc,3.0,49.0,0.0,0.0,f,,
52422358,958.0,479.0,2.0,Entire home/apt,Cuauhtémoc,1.0,358.0,255.0,244290.0,f,1.0,1.0
17511153,379.0,189.5,2.0,Entire home/apt,Gustavo A. Madero,1.0,70.0,66.0,25014.0,t,1.0,0.87
20440559,3482.0,870.5,4.0,Entire home/apt,Miguel Hidalgo,2.0,264.0,48.0,167136.0,t,1.0,1.0
854230361057842571,413.0,82.6,5.0,Private room,Iztacalco,1.0,303.0,18.0,7434.0,f,0.88,1.0
1237877878002915156,1033.0,344.3333333333333,3.0,Entire home/apt,Cuauhtémoc,1.0,33.0,156.0,161148.0,t,1.0,1.0
998819269108360685,368.0,184.0,2.0,Private room,Cuauhtémoc,1.0,361.0,18.0,6624.0,t,1.0,1.0
1191709541229229450,1601.0,400.25,4.0,Entire home/apt,Cuauhtémoc,2.0,353.0,126.0,201726.0,t,1.0,0.99
616237146945477290,1710.0,285.0,6.0,Entire home/apt,Benito Juárez,3.0,81.0,78.0,133380.0,f,1.0,0.89
685266689152477655,1170.0,195.0,6.0,Entire home/apt,Cuauhtémoc,2.0,91.0,255.0,298350.0,t,1.0,0.99
1255822983109469937,828.0,276.0,3.0,Entire home/apt,Cuauhtémoc,1.0,347.0,0.0,0.0,f,0.97,1.0
1105537328624884873,5280.0,880.0,6.0,Entire home/apt,Cuauhtémoc,3.0,330.0,42.0,221760.0,t,1.0,0.99
1102372130167697401,1038.0,346.0,3.0,Entire home/apt,Cuauhtémoc,2.0,80.0,198.0,205524.0,t,1.0,0.99
687959824864898814,1435.0,717.5,2.0,Entire home/apt,Cuauhtémoc,1.0,191.0,42.0,60270.0,t,1.0,0.98
800553289500917932,520.0,520.0,1.0,Private room,Coyoacán,1.0,175.0,0.0,0.0,f,1.0,1.0
47136880,1676.0,419.0,4.0,Entire home/apt,Miguel Hidalgo,2.0,215.0,168.0,281568.0,f,,
38982581,1102.0,551.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,235.0,126.0,138852.0,f,1.0,0.99
45609699,1000.0,500.0,2.0,Entire home/apt,Álvaro Obregón,2.0,340.0,126.0,126000.0,t,1.0,1.0
1206864533816975951,1864.0,266.2857142857143,7.0,Entire home/apt,Miguel Hidalgo,30.0,133.0,120.0,223680.0,f,1.0,1.0
10696454,876.0,292.0,3.0,Private room,Cuauhtémoc,2.0,207.0,0.0,0.0,f,,1.0
53380863,823.0,411.5,2.0,Entire home/apt,Miguel Hidalgo,10.0,290.0,60.0,49380.0,t,0.93,0.93
45314430,1270.0,635.0,2.0,Entire home/apt,Cuauhtémoc,1.0,363.0,78.0,99060.0,f,1.0,1.0
54304867,1245.0,311.25,4.0,Entire home/apt,Iztapalapa,1.0,317.0,255.0,317475.0,t,1.0,1.0
590050027781649834,10000.0,1666.6666666666667,6.0,Entire home/apt,Tlalpan,1.0,310.0,255.0,2550000.0,t,0.98,1.0
1221243856196042356,990.0,247.5,4.0,Private room,La Magdalena Contreras,1.0,274.0,0.0,0.0,f,1.0,0.0
18228926,900.0,450.0,2.0,Entire home/apt,Cuauhtémoc,2.0,365.0,6.0,5400.0,f,0.75,1.0
1306481365167376732,2867.0,477.8333333333333,6.0,Entire home/apt,Cuauhtémoc,1.0,321.0,78.0,223626.0,f,,
626762718312511644,960.0,960.0,1.0,Private room,Miguel Hidalgo,1.0,364.0,0.0,0.0,f,0.88,0.68
695499800332431573,2104.0,350.6666666666667,6.0,Entire home/apt,Miguel Hidalgo,15.0,128.0,255.0,536520.0,t,1.0,1.0
13299557,770.0,192.5,4.0,Entire home/apt,Álvaro Obregón,3.0,181.0,18.0,13860.0,f,,
47719230,2008.0,502.0,4.0,Private room,Cuauhtémoc,1.0,270.0,0.0,0.0,f,1.0,1.0
1158855529022570738,1170.0,292.5,4.0,Entire home/apt,Cuauhtémoc,3.0,266.0,66.0,77220.0,t,1.0,1.0
770559030199219274,688.0,344.0,2.0,Private room,Miguel Hidalgo,1.0,364.0,0.0,0.0,f,0.1,0.0
894926236977856351,943.0,235.75,4.0,Entire home/apt,Cuauhtémoc,2.0,244.0,168.0,158424.0,t,1.0,0.97
1071951389928987963,1146.0,229.2,5.0,Entire home/apt,Benito Juárez,1.0,337.0,255.0,292230.0,f,1.0,1.0
6214515,1493.0,746.5,2.0,Private room,Cuauhtémoc,2.0,270.0,60.0,89580.0,t,1.0,0.99
32528261,1350.0,450.0,3.0,Entire home/apt,Miguel Hidalgo,3.0,364.0,0.0,0.0,t,1.0,1.0
1020353950824534325,415.0,207.5,2.0,Private room,Cuauhtémoc,1.0,225.0,255.0,105825.0,t,1.0,1.0
960457039383169905,1083.0,270.75,4.0,Entire home/apt,Cuauhtémoc,2.0,251.0,120.0,129960.0,t,1.0,0.96
49178879,317.0,158.5,2.0,Private room,Cuauhtémoc,1.0,244.0,60.0,19020.0,t,1.0,0.99
1073992138303966339,499.0,124.75,4.0,Private room,Coyoacán,2.0,48.0,60.0,29940.0,t,1.0,0.96
53132596,428.0,214.0,2.0,Private room,Miguel Hidalgo,1.0,270.0,78.0,33384.0,f,1.0,1.0
1101604628428588441,360.0,360.0,1.0,Private room,Xochimilco,1.0,269.0,0.0,0.0,f,0.0,0.0
1208771654844419757,1309.0,327.25,4.0,Entire home/apt,Cuauhtémoc,2.0,268.0,144.0,188496.0,t,1.0,1.0
914558411178940193,706.0,117.66666666666669,6.0,Entire home/apt,Cuauhtémoc,2.0,205.0,255.0,180030.0,f,1.0,1.0
636805687184113461,2269.0,567.25,4.0,Entire home/apt,Miguel Hidalgo,2.0,244.0,186.0,422034.0,t,1.0,1.0
1094448224581671104,759.0,189.75,4.0,Entire home/apt,Cuauhtémoc,2.0,89.0,0.0,0.0,f,0.0,0.07
1118168061134486118,342.0,114.0,3.0,Entire home/apt,Gustavo A. Madero,1.0,365.0,60.0,20520.0,f,0.79,0.99
731965386520817223,483.0,241.5,2.0,Private room,Miguel Hidalgo,1.0,365.0,255.0,123165.0,f,1.0,1.0
1002936781449577411,700.0,233.3333333333333,3.0,Private room,Iztapalapa,1.0,365.0,0.0,0.0,f,0.0,0.0
11574181,637.0,159.25,4.0,Entire home/apt,Gustavo A. Madero,1.0,273.0,54.0,34398.0,t,1.0,0.95
1076344923440632643,1333.0,444.3333333333333,3.0,Entire home/apt,Miguel Hidalgo,1.0,359.0,255.0,339915.0,t,1.0,1.0
1350917971576493034,364.0,182.0,2.0,Private room,Cuauhtémoc,1.0,46.0,90.0,32760.0,f,1.0,0.95
689004284399530393,1406.0,351.5,4.0,Entire home/apt,Cuauhtémoc,1.0,306.0,255.0,358530.0,t,1.0,1.0
39609774,831.0,415.5,2.0,Entire home/apt,Miguel Hidalgo,3.0,148.0,36.0,29916.0,t,1.0,0.9
1202240853039777275,819.0,409.5,2.0,Entire home/apt,Gustavo A. Madero,2.0,0.0,42.0,34398.0,t,1.0,0.96
41646447,4037.0,1009.25,4.0,Entire home/apt,Cuauhtémoc,2.0,211.0,0.0,0.0,t,1.0,0.68
9147210,931.0,465.5,2.0,Private room,Cuauhtémoc,2.0,338.0,0.0,0.0,f,1.0,0.33
542142231547646450,842.0,168.4,5.0,Entire home/apt,Miguel Hidalgo,3.0,300.0,144.0,121248.0,,1.0,1.0
23906388,1300.0,216.66666666666663,6.0,Entire home/apt,Coyoacán,2.0,236.0,255.0,331500.0,t,0.96,1.0
31353974,450.0,225.0,2.0,Entire home/apt,Iztacalco,3.0,363.0,66.0,29700.0,t,1.0,1.0
1181359576617330248,1708.0,854.0,2.0,Entire home/apt,Miguel Hidalgo,2.0,356.0,0.0,0.0,f,,
815930999695655668,419.0,209.5,2.0,Entire home/apt,Azcapotzalco,1.0,361.0,222.0,93018.0,t,1.0,1.0
1150810665023610126,1594.0,398.5,4.0,Entire home/apt,Cuauhtémoc,30.0,296.0,255.0,406470.0,f,0.99,1.0
1343452807241750620,1341.0,335.25,4.0,Entire home/apt,Azcapotzalco,2.0,364.0,54.0,72414.0,f,0.92,1.0
51714962,5286.0,755.1428571428571,7.0,Entire home/apt,Miguel Hidalgo,4.0,71.0,0.0,0.0,t,1.0,0.86
26787620,399.0,199.5,2.0,Private room,Cuauhtémoc,2.0,302.0,255.0,101745.0,t,1.0,0.99
1304449522541267385,360.0,360.0,1.0,Private room,Cuauhtémoc,1.0,364.0,0.0,0.0,f,0.0,0.0
796577100983544259,508.0,254.0,2.0,Entire home/apt,Cuauhtémoc,3.0,332.0,18.0,9144.0,f,1.0,0.5
30563492,1100.0,275.0,4.0,Entire home/apt,Cuauhtémoc,2.0,196.0,255.0,280500.0,t,0.95,0.99
42004928,801.0,200.25,4.0,Entire home/apt,Cuauhtémoc,1.0,321.0,255.0,204255.0,t,1.0,0.99
752093030028308114,845.0,169.0,5.0,Entire home/apt,Venustiano Carranza,2.0,361.0,168.0,141960.0,t,1.0,0.94
48485245,637.0,212.3333333333333,3.0,Entire home/apt,Coyoacán,3.0,265.0,6.0,3822.0,t,1.0,1.0
30180920,5375.0,1343.75,4.0,Entire home/apt,Cuauhtémoc,1.0,163.0,240.0,1290000.0,t,0.97,1.0
31715112,513.0,513.0,1.0,Private room,Cuauhtémoc,6.0,187.0,0.0,0.0,f,,
22221936,306.0,153.0,2.0,Entire home/apt,Álvaro Obregón,5.0,359.0,50.0,15300.0,t,1.0,0.98
47890322,230.0,76.66666666666667,3.0,Entire home/apt,Venustiano Carranza,355.0,169.0,0.0,0.0,f,,0.0
22674534,627.0,313.5,2.0,Entire home/apt,Cuauhtémoc,3.0,337.0,210.0,131670.0,f,1.0,0.99
49045093,360.0,360.0,1.0,Private room,Benito Juárez,1.0,121.0,30.0,10800.0,t,1.0,1.0
1064534191612261566,1569.0,392.25,4.0,Entire home/apt,Miguel Hidalgo,1.0,137.0,0.0,0.0,t,1.0,1.0
14593430,378.0,378.0,1.0,Private room,Gustavo A. Madero,2.0,177.0,6.0,2268.0,t,1.0,0.93
23504104,556.0,185.3333333333333,3.0,Entire home/apt,Tlalpan,5.0,241.0,0.0,0.0,f,,
603559653844143802,1515.0,757.5,2.0,Entire home/apt,Cuauhtémoc,2.0,358.0,156.0,236340.0,t,1.0,1.0
838034055810816276,407.0,203.5,2.0,Private room,Coyoacán,3.0,284.0,84.0,34188.0,t,1.0,0.97
24669563,3942.0,657.0,6.0,Entire home/apt,Cuauhtémoc,1.0,141.0,228.0,898776.0,t,1.0,1.0
1137801775734066660,1193.0,397.6666666666667,3.0,Entire home/apt,Cuauhtémoc,30.0,318.0,255.0,304215.0,f,0.99,1.0
963135138442110758,717.0,239.0,3.0,Entire home/apt,Cuauhtémoc,2.0,163.0,255.0,182835.0,f,1.0,1.0
28632161,1766.0,441.5,4.0,Entire home/apt,Cuauhtémoc,1.0,165.0,255.0,450330.0,t,1.0,1.0
888491708449448074,1611.0,805.5,2.0,Private room,Benito Juárez,1.0,364.0,0.0,0.0,f,,
1015909282148205561,2200.0,314.2857142857143,7.0,Entire home/apt,Tlalpan,2.0,83.0,0.0,0.0,f,,0.0
16443480,449.0,449.0,1.0,Private room,Coyoacán,4.0,178.0,56.0,25144.0,f,1.0,0.89
27701795,3864.0,966.0,4.0,Entire home/apt,Cuauhtémoc,2.0,74.0,66.0,255024.0,,1.0,1.0
654261007121894211,706.0,353.0,2.0,Entire home/apt,Coyoacán,2.0,327.0,255.0,180030.0,t,1.0,0.97
1289247186428029794,253.0,126.5,2.0,Entire home/apt,Venustiano Carranza,2.0,30.0,120.0,30360.0,f,1.0,0.82
629625295138496126,1003.0,250.75,4.0,Entire home/apt,Cuauhtémoc,2.0,311.0,255.0,255765.0,t,1.0,0.87
1292128419840558238,380.0,380.0,1.0,Private room,Cuauhtémoc,1.0,354.0,255.0,96900.0,t,1.0,0.97
1337000019754270711,387.0,193.5,2.0,Private room,Benito Juárez,1.0,364.0,0.0,0.0,f,0.0,0.0
11659979,696.0,348.0,2.0,Entire home/apt,Cuauhtémoc,1.0,260.0,126.0,87696.0,t,1.0,1.0
909482966909921856,340.0,340.0,1.0,Private room,Benito Juárez,3.0,196.0,48.0,16320.0,t,1.0,0.82
688325444965400414,1072.0,268.0,4.0,Entire home/apt,Cuauhtémoc,1.0,69.0,255.0,273360.0,f,1.0,0.99
831033798598149774,550.0,275.0,2.0,Private room,Iztapalapa,1.0,365.0,30.0,16500.0,f,1.0,1.0
893242456737004158,1159.0,386.3333333333333,3.0,Entire home/apt,Iztacalco,1.0,254.0,255.0,295545.0,t,1.0,0.98
53321416,3074.0,384.25,8.0,Entire home/apt,Coyoacán,2.0,319.0,180.0,553320.0,t,1.0,0.98
48997003,1277.0,319.25,4.0,Entire home/apt,Miguel Hidalgo,14.0,269.0,196.0,250292.0,t,1.0,0.93
24354853,1191.0,148.875,8.0,Entire home/apt,Cuauhtémoc,1.0,174.0,255.0,303705.0,t,1.0,0.99
52758486,628.0,314.0,2.0,Private room,Cuauhtémoc,2.0,343.0,222.0,139416.0,,1.0,1.0
960199630685150993,574.0,95.66666666666669,6.0,Entire home/apt,Coyoacán,2.0,308.0,222.0,127428.0,f,1.0,1.0
822810729248868783,520.0,130.0,4.0,Entire home/apt,Cuauhtémoc,2.0,262.0,174.0,90480.0,t,1.0,1.0
28248147,760.0,380.0,2.0,Entire home/apt,Cuauhtémoc,7.0,365.0,42.0,31920.0,f,1.0,0.32
52288543,300.0,300.0,1.0,Private room,Álvaro Obregón,30.0,179.0,0.0,0.0,t,1.0,1.0
52476736,1380.0,230.0,6.0,Entire home/apt,Cuauhtémoc,3.0,96.0,180.0,248400.0,t,1.0,1.0
852269958784154403,3366.0,336.6,10.0,Entire home/apt,Cuauhtémoc,2.0,101.0,24.0,80784.0,f,1.0,0.98
1337344990442559356,1096.0,548.0,2.0,Entire home/apt,Cuauhtémoc,1.0,347.0,90.0,98640.0,t,1.0,1.0
30315284,500.0,500.0,1.0,Private room,Coyoacán,20.0,365.0,0.0,0.0,f,0.33,0.0
39582394,1358.0,339.5,4.0,Entire home/apt,Cuauhtémoc,1.0,281.0,30.0,40740.0,,1.0,1.0
1333320510836427834,872.0,218.0,4.0,Entire home/apt,Miguel Hidalgo,2.0,347.0,36.0,31392.0,f,1.0,1.0
46797395,1349.0,192.7142857142857,7.0,Entire home/apt,Gustavo A. Madero,4.0,290.0,80.0,107920.0,t,1.0,0.99
13952338,2185.0,546.25,4.0,Entire home/apt,Miguel Hidalgo,2.0,247.0,192.0,419520.0,f,,
9014159,616.0,308.0,2.0,Private room,Álvaro Obregón,2.0,267.0,144.0,88704.0,t,0.97,0.99
38936019,1881.0,940.5,2.0,Entire home/apt,Benito Juárez,1.0,365.0,12.0,22572.0,f,1.0,0.9
26874176,800.0,400.0,2.0,Private room,Coyoacán,30.0,179.0,0.0,0.0,f,0.5,1.0
49228825,1143.0,571.5,2.0,Entire home/apt,Cuauhtémoc,3.0,203.0,48.0,54864.0,f,1.0,1.0
684011246796730223,425.0,212.5,2.0,Private room,Cuauhtémoc,1.0,359.0,42.0,17850.0,f,1.0,0.99
580670511864012602,1252.0,626.0,2.0,Entire home/apt,Cuauhtémoc,4.0,198.0,176.0,220352.0,f,,
32213421,856.0,285.3333333333333,3.0,Entire home/apt,Benito Juárez,4.0,248.0,160.0,136960.0,t,1.0,0.93
974577810664228299,1235.0,411.6666666666667,3.0,Entire home/apt,Cuauhtémoc,2.0,335.0,90.0,111150.0,f,1.0,0.99
1137799346204608735,1205.0,401.6666666666667,3.0,Entire home/apt,Cuauhtémoc,30.0,340.0,255.0,307275.0,f,0.99,1.0
620564256567621847,1607.0,401.75,4.0,Entire home/apt,Cuauhtémoc,1.0,151.0,255.0,409785.0,t,1.0,1.0
1120657672626091541,380.0,190.0,2.0,Entire home/apt,Miguel Hidalgo,2.0,89.0,90.0,34200.0,f,1.0,0.94
23337065,882.0,220.5,4.0,Entire home/apt,Benito Juárez,5.0,59.0,50.0,44100.0,f,1.0,1.0
12621086,1415.0,707.5,2.0,Private room,Cuauhtémoc,2.0,92.0,0.0,0.0,t,1.0,0.29
1330645665980764317,625.0,312.5,2.0,Private room,Cuauhtémoc,1.0,364.0,42.0,26250.0,f,0.94,0.98
1084884590556335276,1200.0,600.0,2.0,Private room,Miguel Hidalgo,1.0,269.0,0.0,0.0,f,0.0,0.0
26246260,523.0,523.0,1.0,Private room,Cuauhtémoc,2.0,232.0,12.0,6276.0,f,0.99,0.99
1110425827658958619,450.0,225.0,2.0,Private room,Cuauhtémoc,1.0,268.0,30.0,13500.0,f,0.0,0.36
1287933447829285999,668.0,334.0,2.0,Private room,Benito Juárez,1.0,364.0,48.0,32064.0,t,1.0,1.0
42721856,1490.0,372.5,4.0,Entire home/apt,Miguel Hidalgo,1.0,330.0,255.0,379950.0,f,1.0,0.99
8974916,1131.0,282.75,4.0,Entire home/apt,Cuauhtémoc,28.0,363.0,112.0,126672.0,f,0.75,0.67
816661657424058955,1451.0,483.6666666666667,3.0,Entire home/apt,Milpa Alta,1.0,364.0,0.0,0.0,f,,1.0
36383327,558.0,558.0,1.0,Private room,Benito Juárez,1.0,360.0,90.0,50220.0,t,1.0,1.0
882789753585962960,1479.0,739.5,2.0,Entire home/apt,Cuauhtémoc,1.0,357.0,255.0,377145.0,f,1.0,0.97
904466369744485010,2307.0,1153.5,2.0,Entire home/apt,Miguel Hidalgo,1.0,359.0,255.0,588285.0,t,1.0,1.0
27697344,810.0,405.0,2.0,Private room,Cuauhtémoc,1.0,364.0,12.0,9720.0,f,,0.67
33747758,304.0,304.0,1.0,Private room,Álvaro Obregón,2.0,342.0,6.0,1824.0,f,1.0,1.0
48980844,674.0,224.66666666666663,3.0,Entire home/apt,Coyoacán,2.0,344.0,78.0,52572.0,f,1.0,0.98
49596414,538.0,269.0,2.0,Private room,Coyoacán,1.0,364.0,240.0,129120.0,,1.0,0.69
